Amount_Requested,Application_Date,Loan_Title,Risk_Score,Debt_to_Income_Ratio,Zip_Code,State,Employment_Length,Policy_Code
30000.0,2016-04-02,credit_card,670.0,68.87%,857xx,AZ,< 1 year,0.0
4000.0,2016-04-02,major_purchase,,2.46%,747xx,OK,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,41.48%,544xx,WI,< 1 year,0.0
50000.0,2016-04-02,Home improvement,,12.44%,327xx,FL,5 years,2.0
5000.0,2016-04-02,debt_consolidation,,-1%,076xx,NJ,< 1 year,0.0
10000.0,2016-04-02,moving,,61.06%,722xx,AR,< 1 year,0.0
5000.0,2016-04-02,moving,,0%,184xx,PA,5 years,0.0
2000.0,2016-04-02,home_improvement,,22.06%,382xx,TN,< 1 year,0.0
5000.0,2016-04-02,home_improvement,,8.62%,085xx,NJ,< 1 year,0.0
4000.0,2016-04-02,home_improvement,,15.67%,393xx,MS,< 1 year,0.0
12000.0,2016-04-02,debt_consolidation,,89.48%,982xx,WA,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,8.22%,434xx,OH,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,14.72%,335xx,FL,< 1 year,0.0
5000.0,2016-04-02,home_improvement,,188.8%,871xx,NM,< 1 year,0.0
1000.0,2016-04-02,other,,28.88%,276xx,NC,< 1 year,0.0
30000.0,2016-04-02,debt_consolidation,653.0,4.45%,996xx,AK,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,9.75%,923xx,CA,< 1 year,0.0
20000.0,2016-04-02,medical,,15.1%,883xx,NM,5 years,0.0
2500.0,2016-04-02,major_purchase,,14.68%,864xx,AZ,< 1 year,0.0
2000.0,2016-04-02,other,,9.11%,809xx,CO,5 years,0.0
20000.0,2016-04-02,credit_card,,9.71%,352xx,AL,5 years,0.0
3000.0,2016-04-02,credit_card,,12.71%,276xx,NC,5 years,0.0
2500.0,2016-04-02,debt_consolidation,,52.2%,451xx,OH,< 1 year,0.0
10000.0,2016-04-02,car,,20.4%,762xx,TX,5 years,0.0
13000.0,2016-04-02,debt_consolidation,576.0,27%,629xx,IL,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,26.94%,903xx,CA,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,29.45%,890xx,NV,,0.0
5000.0,2016-04-02,debt_consolidation,,27.03%,800xx,CO,< 1 year,0.0
10000.0,2016-04-02,Debt consolidation,,29.14%,296xx,SC,,0.0
7000.0,2016-04-02,major_purchase,,14.32%,532xx,WI,< 1 year,0.0
25000.0,2016-04-02,credit_card,,64.52%,852xx,AZ,5 years,0.0
15000.0,2016-04-02,debt_consolidation,,6.02%,398xx,GA,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,7.47%,894xx,NV,< 1 year,0.0
1000.0,2016-04-02,other,,12.13%,232xx,VA,< 1 year,0.0
7000.0,2016-04-02,home_improvement,,0.36%,438xx,OH,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,46.59%,298xx,SC,,0.0
25000.0,2016-04-02,debt_consolidation,,72.14%,378xx,TN,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,26.26%,850xx,AZ,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,13.31%,999xx,AK,< 1 year,0.0
1500.0,2016-04-02,vacation,,12.11%,083xx,NJ,5 years,0.0
25000.0,2016-04-02,debt_consolidation,735.0,62.21%,851xx,AZ,< 1 year,0.0
3000.0,2016-04-02,home_improvement,,8.56%,040xx,ME,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,32.24%,664xx,KS,,0.0
15000.0,2016-04-02,debt_consolidation,,65.77%,328xx,FL,< 1 year,0.0
10000.0,2016-04-02,credit_card,,12.91%,933xx,CA,< 1 year,0.0
40000.0,2016-04-02,other,,1.84%,935xx,CA,< 1 year,0.0
7000.0,2016-04-02,debt_consolidation,,48.52%,950xx,CA,< 1 year,0.0
40000.0,2016-04-02,other,,21.17%,890xx,NV,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,7.41%,480xx,MI,5 years,0.0
25000.0,2016-04-02,debt_consolidation,,18.61%,481xx,MI,5 years,0.0
5000.0,2016-04-02,house,506.0,2.16%,777xx,TX,< 1 year,0.0
5000.0,2016-04-02,other,,17.59%,070xx,NJ,< 1 year,0.0
35000.0,2016-04-02,debt_consolidation,,40%,206xx,MD,< 1 year,0.0
3500.0,2016-04-02,moving,,360.1%,272xx,NC,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,15.75%,544xx,WI,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,92.98%,481xx,MI,< 1 year,0.0
3000.0,2016-04-02,debt_consolidation,,28.73%,726xx,AR,,0.0
25000.0,2016-04-02,debt_consolidation,,32.85%,184xx,PA,< 1 year,0.0
1000.0,2016-04-02,home_improvement,,0%,210xx,MD,< 1 year,0.0
1200.0,2016-04-02,home_improvement,,5.83%,832xx,ID,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,20.85%,300xx,GA,< 1 year,0.0
22000.0,2016-04-02,debt_consolidation,,44.59%,577xx,SD,5 years,0.0
1000.0,2016-04-02,debt_consolidation,,2.22%,128xx,NY,< 1 year,0.0
10000.0,2016-04-02,other,,4.88%,683xx,NE,,0.0
3000.0,2016-04-02,debt_consolidation,690.0,9.49%,018xx,MA,< 1 year,0.0
2000.0,2016-04-02,debt_consolidation,,0.73%,018xx,MA,< 1 year,0.0
5000.0,2016-04-02,other,,10.22%,606xx,IL,< 1 year,0.0
5000.0,2016-04-02,car,,26.23%,037xx,NH,5 years,0.0
10000.0,2016-04-02,major_purchase,,11.39%,950xx,CA,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,49.92%,936xx,CA,< 1 year,0.0
6000.0,2016-04-02,debt_consolidation,,2.26%,331xx,FL,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,49.83%,774xx,TX,< 1 year,0.0
5500.0,2016-04-02,credit_card,,20.81%,983xx,WA,< 1 year,0.0
8500.0,2016-04-02,debt_consolidation,,18.44%,405xx,KY,< 1 year,0.0
6300.0,2016-04-02,debt_consolidation,,256%,490xx,MI,< 1 year,0.0
28000.0,2016-04-02,debt_consolidation,,28.65%,721xx,AR,< 1 year,0.0
25000.0,2016-04-02,debt_consolidation,,31.04%,242xx,VA,5 years,0.0
7000.0,2016-04-02,debt_consolidation,,17.63%,296xx,SC,< 1 year,0.0
26000.0,2016-04-02,debt_consolidation,,28.84%,319xx,GA,5 years,0.0
15000.0,2016-04-02,debt_consolidation,,54.49%,497xx,MI,< 1 year,0.0
2000.0,2016-04-02,medical,,15.02%,825xx,WY,5 years,0.0
6000.0,2016-04-02,debt_consolidation,667.0,64.07%,466xx,IN,< 1 year,0.0
8000.0,2016-04-02,debt_consolidation,,22.25%,334xx,FL,5 years,0.0
5000.0,2016-04-02,debt_consolidation,,16.62%,641xx,MO,< 1 year,0.0
5000.0,2016-04-02,other,,18.91%,471xx,IN,< 1 year,0.0
6000.0,2016-04-02,credit_card,663.0,36.82%,791xx,TX,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,69.37%,180xx,PA,< 1 year,0.0
5000.0,2016-04-02,car,,1.3%,012xx,MA,5 years,0.0
6000.0,2016-04-02,small_business,,39.03%,104xx,NY,< 1 year,0.0
8000.0,2016-04-02,debt_consolidation,,5.74%,325xx,FL,< 1 year,0.0
30000.0,2016-04-02,debt_consolidation,,203.18%,333xx,FL,< 1 year,0.0
5000.0,2016-04-02,other,728.0,3.3%,628xx,IL,< 1 year,0.0
50000.0,2016-04-02,Business Loan,,-1%,761xx,TN,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,30.59%,144xx,NY,< 1 year,0.0
10000.0,2016-04-02,small_business,,1.76%,104xx,NY,< 1 year,0.0
60000.0,2016-04-02,Business Loan,,-1%,483xx,MI,< 1 year,0.0
30000.0,2016-04-02,small_business,,9999%,620xx,IL,< 1 year,0.0
20000.0,2016-04-02,home_improvement,,4.15%,154xx,PA,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,-1%,970xx,OR,< 1 year,0.0
4500.0,2016-04-02,major_purchase,,-1%,300xx,GA,< 1 year,0.0
2000.0,2016-04-02,other,,33.5%,928xx,CA,< 1 year,0.0
5000.0,2016-04-02,other,,236.09%,980xx,WA,< 1 year,0.0
35000.0,2016-04-02,house,,13.05%,864xx,AZ,5 years,0.0
1000.0,2016-04-02,debt_consolidation,,0%,917xx,CA,< 1 year,0.0
3500.0,2016-04-02,other,,0%,480xx,MI,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,32.99%,606xx,IL,< 1 year,0.0
40000.0,2016-04-02,debt_consolidation,,-1%,300xx,GA,< 1 year,0.0
25000.0,2016-04-02,Debt consolidation,690.0,16.51%,550xx,MN,10+ years,0.0
5000.0,2016-04-02,debt_consolidation,,4.67%,263xx,WV,< 1 year,0.0
20000.0,2016-04-02,home_improvement,,20.62%,770xx,TX,< 1 year,0.0
10000.0,2016-04-02,major_purchase,,5.12%,996xx,AK,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,6.96%,593xx,MT,5 years,0.0
10000.0,2016-04-02,debt_consolidation,,20.47%,015xx,MA,< 1 year,0.0
35000.0,2016-04-02,debt_consolidation,,207.9%,605xx,IL,< 1 year,0.0
15000.0,2016-04-02,small_business,,55.5%,284xx,NC,< 1 year,0.0
3000.0,2016-04-02,other,,85.37%,788xx,TX,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,2.33%,331xx,FL,< 1 year,0.0
2000.0,2016-04-02,medical,,19.71%,923xx,CA,< 1 year,0.0
15000.0,2016-04-02,other,,1.96%,087xx,NJ,5 years,0.0
1000.0,2016-04-02,home_improvement,,-1%,445xx,OH,< 1 year,0.0
4500.0,2016-04-02,other,,0.6%,759xx,TX,5 years,0.0
3000.0,2016-04-02,debt_consolidation,,8.28%,265xx,WV,< 1 year,0.0
10000.0,2016-04-02,other,,18.54%,631xx,MO,< 1 year,0.0
5000.0,2016-04-02,other,,10.05%,483xx,MI,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,38.02%,075xx,NJ,< 1 year,0.0
5000.0,2016-04-02,credit_card,,34.66%,062xx,CT,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,18.1%,798xx,TX,< 1 year,0.0
7500.0,2016-04-02,other,711.0,10.82%,765xx,TX,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,43.1%,123xx,NY,< 1 year,0.0
5000.0,2016-04-02,car,,13.54%,664xx,KS,,0.0
4000.0,2016-04-02,debt_consolidation,,87%,933xx,CA,5 years,0.0
10500.0,2016-04-02,debt_consolidation,,20.85%,631xx,MO,< 1 year,0.0
6000.0,2016-04-02,Debt consolidation,,4.74%,119xx,NY,7 years,2.0
5000.0,2016-04-02,debt_consolidation,,7.57%,335xx,FL,< 1 year,0.0
40000.0,2016-04-02,credit_card,,23.76%,019xx,MA,< 1 year,0.0
7100.0,2016-04-02,debt_consolidation,,41.48%,544xx,WI,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,16.78%,973xx,OR,< 1 year,0.0
1000.0,2016-04-02,other,,0%,604xx,IL,< 1 year,0.0
22000.0,2016-04-02,debt_consolidation,,102.15%,431xx,OH,< 1 year,0.0
5000.0,2016-04-02,Debt consolidation,,25.93%,331xx,FL,< 1 year,0.0
6000.0,2016-04-02,debt_consolidation,,21.09%,080xx,NJ,< 1 year,0.0
50000.0,2016-04-02,Business Loan,,-1%,350xx,AL,< 1 year,0.0
5000.0,2016-04-02,home_improvement,,14.25%,435xx,OH,< 1 year,0.0
2000.0,2016-04-02,debt_consolidation,,12.22%,805xx,CO,< 1 year,0.0
1000.0,2016-04-02,medical,,-1%,906xx,CA,5 years,0.0
2000.0,2016-04-02,debt_consolidation,,37.6%,750xx,TX,< 1 year,0.0
35000.0,2016-04-02,debt_consolidation,,457.73%,605xx,IL,< 1 year,0.0
40000.0,2016-04-02,debt_consolidation,,48.62%,430xx,OH,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,41.48%,629xx,IL,< 1 year,0.0
15000.0,2016-04-02,other,,20.86%,983xx,WA,5 years,0.0
14000.0,2016-04-02,debt_consolidation,,30.82%,331xx,FL,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,51.13%,060xx,CT,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,95.53%,785xx,TX,5 years,0.0
15000.0,2016-04-02,car,,4.07%,113xx,NY,5 years,0.0
8000.0,2016-04-02,credit_card,,18.04%,130xx,NY,5 years,0.0
25000.0,2016-04-02,debt_consolidation,,8.98%,325xx,FL,< 1 year,0.0
1300.0,2016-04-02,other,,15.5%,923xx,CA,< 1 year,0.0
5000.0,2016-04-02,home_improvement,,2.79%,678xx,KS,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,25.68%,378xx,TN,< 1 year,0.0
35000.0,2016-04-02,other,,0%,720xx,AR,10+ years,0.0
15000.0,2016-04-02,debt_consolidation,,120.05%,840xx,UT,,0.0
25000.0,2016-04-02,credit_card,,4.09%,317xx,GA,,0.0
3000.0,2016-04-02,credit_card,,38.88%,080xx,NJ,5 years,0.0
40000.0,2016-04-02,Debt consolidation,639.0,4.82%,741xx,OK,7 years,0.0
5000.0,2016-04-02,moving,,26.33%,724xx,AR,< 1 year,0.0
20000.0,2016-04-02,Debt consolidation,640.0,12%,331xx,FL,10+ years,0.0
6000.0,2016-04-02,other,,-1%,678xx,KS,< 1 year,0.0
10000.0,2016-04-02,credit_card,,31.9%,328xx,FL,< 1 year,0.0
8000.0,2016-04-02,debt_consolidation,,19.67%,652xx,MO,< 1 year,0.0
14000.0,2016-04-02,debt_consolidation,,40.64%,871xx,NM,< 1 year,0.0
10000.0,2016-04-02,credit_card,,26.47%,956xx,CA,< 1 year,0.0
35000.0,2016-04-02,Credit card refinancing,,27.7%,590xx,MT,10+ years,0.0
3500.0,2016-04-02,other,,37.15%,381xx,TN,5 years,0.0
5000.0,2016-04-02,home_improvement,,1.25%,873xx,NM,5 years,0.0
5000.0,2016-04-02,other,,43.02%,029xx,RI,< 1 year,0.0
5000.0,2016-04-02,moving,652.0,8.88%,062xx,CT,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,648.0,60.74%,456xx,OH,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,-1%,551xx,MN,5 years,0.0
10000.0,2016-04-02,Debt consolidation,,13.94%,863xx,AZ,,0.0
20000.0,2016-04-02,other,,22.09%,630xx,MO,< 1 year,0.0
1000.0,2016-04-02,home_improvement,,9.57%,945xx,CA,,0.0
5000.0,2016-04-02,Credit card refinancing,651.0,15.36%,109xx,NY,< 1 year,0.0
2000.0,2016-04-02,car,,0.21%,923xx,CA,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,13.4%,130xx,NY,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,1.66%,678xx,KS,< 1 year,0.0
10000.0,2016-04-02,small_business,,-1%,070xx,NJ,< 1 year,0.0
35000.0,2016-04-02,credit_card,,29.39%,950xx,CA,5 years,0.0
15000.0,2016-04-02,Credit card refinancing,,18.24%,784xx,TX,,0.0
25000.0,2016-04-02,other,,-1%,113xx,NY,< 1 year,0.0
40000.0,2016-04-02,debt_consolidation,,49.3%,154xx,PA,< 1 year,0.0
30000.0,2016-04-02,credit_card,,24.06%,562xx,MN,< 1 year,0.0
3000.0,2016-04-02,other,,3.84%,333xx,FL,< 1 year,0.0
25000.0,2016-04-02,house,,10.99%,401xx,KY,5 years,0.0
2000.0,2016-04-02,debt_consolidation,,41.48%,152xx,PA,< 1 year,0.0
10500.0,2016-04-02,debt_consolidation,,26.82%,115xx,NY,< 1 year,0.0
1200.0,2016-04-02,other,,15.48%,906xx,CA,< 1 year,0.0
3500.0,2016-04-02,debt_consolidation,,16.2%,434xx,OH,< 1 year,0.0
10000.0,2016-04-02,house,,15.9%,473xx,IN,5 years,0.0
15000.0,2016-04-02,debt_consolidation,,17.82%,040xx,ME,< 1 year,0.0
2000.0,2016-04-02,medical,575.0,52%,482xx,MI,< 1 year,0.0
6000.0,2016-04-02,debt_consolidation,,18.75%,791xx,TX,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,34.8%,801xx,CO,< 1 year,0.0
3000.0,2016-04-02,moving,,31.96%,370xx,TN,< 1 year,0.0
10000.0,2016-04-02,home_improvement,,22.57%,327xx,FL,< 1 year,0.0
30000.0,2016-04-02,debt_consolidation,,19.63%,182xx,PA,,0.0
15000.0,2016-04-02,credit_card,,30.47%,566xx,MN,5 years,0.0
3000.0,2016-04-02,other,,-1%,300xx,GA,< 1 year,0.0
12000.0,2016-04-02,credit_card,,106.41%,440xx,OH,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,3.32%,449xx,OH,< 1 year,0.0
35000.0,2016-04-02,home_improvement,,0.5%,721xx,AR,5 years,0.0
35000.0,2016-04-02,Debt consolidation,,11.11%,891xx,NV,4 years,0.0
35000.0,2016-04-02,debt_consolidation,,32.66%,461xx,IN,< 1 year,0.0
11000.0,2016-04-02,other,,12.77%,802xx,CO,5 years,0.0
10000.0,2016-04-02,debt_consolidation,,32.59%,479xx,IN,< 1 year,0.0
2000.0,2016-04-02,other,,76.65%,775xx,TX,5 years,0.0
10000.0,2016-04-02,credit_card,,40.66%,080xx,NJ,5 years,0.0
10000.0,2016-04-02,debt_consolidation,,4.24%,913xx,CA,5 years,0.0
20000.0,2016-04-02,debt_consolidation,,11.22%,029xx,RI,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,675.0,76.69%,377xx,TN,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,,2.74%,108xx,NY,< 1 year,0.0
20000.0,2016-04-02,debt_consolidation,651.0,26.24%,914xx,CA,< 1 year,0.0
10000.0,2016-04-02,car,,6.32%,921xx,CA,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,101.15%,346xx,FL,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,29.88%,074xx,NJ,< 1 year,0.0
2000.0,2016-04-02,renewable_energy,,22.68%,113xx,NY,,0.0
3000.0,2016-04-02,other,,36.51%,071xx,NJ,< 1 year,0.0
4000.0,2016-04-02,debt_consolidation,,1.2%,750xx,TX,5 years,0.0
5000.0,2016-04-02,other,635.0,49.63%,747xx,OK,< 1 year,0.0
20000.0,2016-04-02,credit_card,,66.48%,346xx,FL,< 1 year,0.0
11000.0,2016-04-02,other,,5.63%,921xx,CA,< 1 year,0.0
7000.0,2016-04-02,other,,17.9%,105xx,NY,< 1 year,0.0
1000.0,2016-04-02,medical,,9.88%,982xx,WA,,0.0
20000.0,2016-04-02,debt_consolidation,,12.67%,950xx,CA,< 1 year,0.0
20000.0,2016-04-02,home_improvement,,18.49%,112xx,NY,< 1 year,0.0
10000.0,2016-04-02,major_purchase,,0%,074xx,NJ,< 1 year,0.0
18000.0,2016-04-02,debt_consolidation,,37.96%,548xx,WI,< 1 year,0.0
5500.0,2016-04-02,home_improvement,,36.28%,456xx,OH,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,74.84%,436xx,OH,< 1 year,0.0
3000.0,2016-04-02,other,,1.77%,601xx,IL,5 years,0.0
30000.0,2016-04-02,debt_consolidation,,28.75%,970xx,OR,5 years,0.0
20000.0,2016-04-02,debt_consolidation,,15.14%,852xx,AZ,< 1 year,0.0
20000.0,2016-04-02,car,,206.33%,496xx,MI,< 1 year,0.0
30000.0,2016-04-02,debt_consolidation,,15.58%,303xx,GA,< 1 year,0.0
2500.0,2016-04-02,major_purchase,,5.71%,761xx,TX,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,17.75%,902xx,CA,< 1 year,0.0
2000.0,2016-04-02,credit_card,,16.48%,333xx,FL,< 1 year,0.0
20000.0,2016-04-02,small_business,,11.41%,338xx,FL,,0.0
5000.0,2016-04-02,Medical expenses,,33.88%,294xx,SC,,0.0
5000.0,2016-04-02,major_purchase,,-1%,230xx,VA,< 1 year,0.0
5000.0,2016-04-02,other,,3.39%,075xx,NJ,< 1 year,0.0
1000.0,2016-04-02,other,,13.49%,762xx,TX,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,22.53%,727xx,AR,< 1 year,0.0
15000.0,2016-04-02,credit_card,,17%,012xx,MA,5 years,0.0
5000.0,2016-04-02,other,,21.6%,070xx,NJ,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,74.74%,441xx,OH,< 1 year,0.0
6000.0,2016-04-02,debt_consolidation,,4.77%,104xx,NY,< 1 year,0.0
35000.0,2016-04-02,debt_consolidation,,36.11%,773xx,TX,< 1 year,0.0
10000.0,2016-04-02,Business,638.0,14.99%,779xx,TX,2 years,0.0
2000.0,2016-04-02,Debt consolidation,,20.25%,117xx,NY,6 years,2.0
30000.0,2016-04-02,debt_consolidation,,44.81%,762xx,TX,< 1 year,0.0
30000.0,2016-04-02,house,,0%,134xx,NY,< 1 year,0.0
22000.0,2016-04-02,debt_consolidation,,632.09%,373xx,TN,< 1 year,0.0
7000.0,2016-04-02,debt_consolidation,,32.06%,315xx,GA,,0.0
6000.0,2016-04-02,Home improvement,,48.25%,207xx,MD,,0.0
6000.0,2016-04-02,other,,1.43%,331xx,FL,5 years,0.0
40000.0,2016-04-02,debt_consolidation,638.0,81.05%,730xx,OK,< 1 year,0.0
7000.0,2016-04-02,debt_consolidation,,5%,606xx,IL,5 years,0.0
15000.0,2016-04-02,Moving and relocation,,1.78%,112xx,NY,3 years,0.0
6000.0,2016-04-02,major_purchase,,7.54%,705xx,LA,< 1 year,0.0
1000.0,2016-04-02,other,,0.94%,190xx,PA,5 years,0.0
3300.0,2016-04-02,home_improvement,,12.48%,750xx,TX,< 1 year,0.0
15000.0,2016-04-02,Debt consolidation,,8.35%,553xx,MN,1 year,0.0
35000.0,2016-04-02,credit_card,,75.78%,219xx,MD,< 1 year,0.0
2500.0,2016-04-02,other,,0%,871xx,NM,< 1 year,0.0
20000.0,2016-04-02,home_improvement,,28.18%,850xx,AZ,5 years,0.0
10000.0,2016-04-02,debt_consolidation,,0%,325xx,FL,,0.0
28000.0,2016-04-02,debt_consolidation,,40.37%,335xx,FL,,0.0
25000.0,2016-04-02,car,,27.02%,105xx,NY,5 years,0.0
4000.0,2016-04-02,other,,25.84%,546xx,WI,5 years,0.0
15000.0,2016-04-02,debt_consolidation,,37.8%,336xx,FL,< 1 year,0.0
45000.0,2016-04-02,Business Loan,,-1%,210xx,MD,< 1 year,0.0
1100.0,2016-04-02,vacation,,10.36%,784xx,TX,5 years,0.0
7500.0,2016-04-02,debt_consolidation,628.0,14.77%,436xx,OH,< 1 year,0.0
2000.0,2016-04-02,other,,3.72%,070xx,NJ,< 1 year,0.0
2000.0,2016-04-02,moving,,28.42%,741xx,OK,< 1 year,0.0
18000.0,2016-04-02,debt_consolidation,,13.31%,011xx,MA,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,35.28%,619xx,IL,< 1 year,0.0
3000.0,2016-04-02,car,,44.54%,785xx,TX,5 years,0.0
10000.0,2016-04-02,Debt consolidation,,11.86%,450xx,OH,1 year,0.0
6000.0,2016-04-02,debt_consolidation,,34.44%,940xx,CA,< 1 year,0.0
40000.0,2016-04-02,debt_consolidation,,8.13%,120xx,NY,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,597.0,8.88%,604xx,IL,< 1 year,0.0
10000.0,2016-04-02,credit_card,,34.75%,935xx,CA,5 years,0.0
1000.0,2016-04-02,other,,26%,296xx,SC,5 years,0.0
1000.0,2016-04-02,moving,,15.43%,600xx,IL,5 years,0.0
15000.0,2016-04-02,debt_consolidation,,53.27%,245xx,VA,< 1 year,0.0
6000.0,2016-04-02,major_purchase,,40.02%,820xx,WY,5 years,0.0
4500.0,2016-04-02,debt_consolidation,,8.55%,897xx,NV,< 1 year,0.0
5000.0,2016-04-02,credit_card,,15.25%,926xx,CA,< 1 year,0.0
8000.0,2016-04-02,credit_card,,9.12%,117xx,NY,5 years,0.0
10000.0,2016-04-02,Credit card refinancing,638.0,12.11%,959xx,CA,10+ years,0.0
5000.0,2016-04-02,debt_consolidation,680.0,51.92%,795xx,TX,< 1 year,0.0
5000.0,2016-04-02,other,,20.86%,722xx,AR,< 1 year,0.0
1500.0,2016-04-02,other,,4.17%,226xx,VA,< 1 year,0.0
10000.0,2016-04-02,credit_card,,30.9%,921xx,CA,5 years,0.0
15000.0,2016-04-02,major_purchase,,5.1%,021xx,MA,< 1 year,0.0
25000.0,2016-04-02,major_purchase,,16.28%,070xx,NJ,< 1 year,0.0
13000.0,2016-04-02,debt_consolidation,,15.66%,177xx,PA,< 1 year,0.0
3000.0,2016-04-02,home_improvement,,3.08%,850xx,AZ,< 1 year,0.0
10000.0,2016-04-02,credit_card,,-1%,154xx,PA,< 1 year,0.0
5500.0,2016-04-02,moving,,15.24%,558xx,MN,5 years,0.0
4000.0,2016-04-02,other,,14.13%,120xx,NY,< 1 year,0.0
5000.0,2016-04-02,vacation,,0%,850xx,AZ,5 years,0.0
10000.0,2016-04-02,car,,12.85%,761xx,TX,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,45.3%,301xx,GA,< 1 year,0.0
1000.0,2016-04-02,medical,,49.16%,787xx,TX,< 1 year,0.0
10000.0,2016-04-02,home_improvement,,9.04%,775xx,TX,< 1 year,0.0
2500.0,2016-04-02,Medical expenses,,14.87%,395xx,MS,,2.0
2500.0,2016-04-02,other,,29.05%,936xx,CA,< 1 year,0.0
40000.0,2016-04-02,debt_consolidation,,55.96%,371xx,TN,< 1 year,0.0
18000.0,2016-04-02,medical,,40.08%,327xx,FL,< 1 year,0.0
2000.0,2016-04-02,medical,,4.35%,756xx,TX,< 1 year,0.0
10000.0,2016-04-02,Business Loan,,-1%,958xx,CA,< 1 year,0.0
35000.0,2016-04-02,debt_consolidation,,0%,604xx,IL,< 1 year,0.0
40000.0,2016-04-02,credit_card,,24.96%,191xx,PA,< 1 year,0.0
25000.0,2016-04-02,major_purchase,,1.53%,117xx,NY,< 1 year,0.0
2000.0,2016-04-02,other,,10.33%,706xx,LA,5 years,0.0
1000.0,2016-04-02,other,,11.94%,376xx,TN,< 1 year,0.0
35000.0,2016-04-02,home_improvement,,14.79%,232xx,VA,< 1 year,0.0
2000.0,2016-04-02,debt_consolidation,,1.43%,135xx,NY,5 years,0.0
35000.0,2016-04-02,home_improvement,,19.55%,040xx,ME,< 1 year,0.0
8500.0,2016-04-02,other,,20.27%,224xx,VA,5 years,0.0
1000.0,2016-04-02,debt_consolidation,,1.35%,970xx,OR,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,13.81%,462xx,IN,< 1 year,0.0
15000.0,2016-04-02,debt_consolidation,,33.25%,968xx,HI,,0.0
20000.0,2016-04-02,other,,20.86%,773xx,TX,5 years,0.0
4000.0,2016-04-02,car,,23.94%,395xx,MS,5 years,0.0
15000.0,2016-04-02,other,,7.47%,021xx,MA,5 years,0.0
4000.0,2016-04-02,major_purchase,,10.02%,388xx,MS,5 years,0.0
9000.0,2016-04-02,major_purchase,,12.94%,731xx,OK,5 years,0.0
5000.0,2016-04-02,other,,30.08%,958xx,CA,< 1 year,0.0
5000.0,2016-04-02,Debt consolidation,,4.2%,480xx,MI,,0.0
3500.0,2016-04-02,debt_consolidation,,2.76%,491xx,MI,< 1 year,0.0
5000.0,2016-04-02,credit_card,,124.14%,567xx,MN,< 1 year,0.0
1200.0,2016-04-02,credit_card,,5.97%,300xx,GA,< 1 year,0.0
10000.0,2016-04-02,debt_consolidation,,14.3%,923xx,CA,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,11.68%,606xx,IL,< 1 year,0.0
